,price,restaurant_id,data_id,name,cost,profit
264,13.0,126,852,"Cabernet Sauvignon, Girard, 1996. (Napa Valley)",23.02796145805018,-10.027961458050179
265,25.5,136,907,Fresh Brewed Coffee,23.02796145805018,2.4720385419498214
266,30.9,183,1224,Tuna Spring Roll,23.02796145805018,7.87203854194982
267,20.1,213,1398,Fettuccine Alfredo FETTUCCINE WITH CREAM SAUCE,23.02796145805018,-2.927961458050177
268,27.1,144,961,"Merlot, Newton 95",23.02796145805018,4.072038541949823
269,11.9,380,2492,Insalata Di la Casa WITH GRILLED CHICKEN,23.02796145805018,-11.127961458050178
270,22.3,235,1547,Foie Gras Torchon - with muscat gelÃƒÂ©e and toasted country bread,23.02796145805018,-0.7279614580501779
271,22.2,245,1617,"Calabria Pizza - pepperoni, mozzarella & tomato",23.02796145805018,-0.8279614580501793
272,23.6,422,2778,"Pistachio and Strawberry Tart, Sour Cream and Kirsch Ice Cream",23.02796145805018,0.5720385419498228
273,32.7,134,901,"Pouilly Fume, Ladoucette 1994, Loire",23.02796145805018,9.672038541949824
274,19.0,0,5,Roast Pork w. Mushrooms,23.02796145805018,-4.027961458050179
275,25.2,243,1604,Tea,23.02796145805018,2.1720385419498207
276,25.3,264,1736,"Sancerre, Gueneau",23.02796145805018,2.272038541949822
277,27.1,138,926,"Sangiovese 1997, Showket (Napa)",23.02796145805018,4.072038541949823
278,23.6,183,1220,"Selaks 1996, N. Zealand",23.02796145805018,0.5720385419498228
279,33.1,264,1742,Pork w. Bean Curd,23.02796145805018,10.072038541949823
280,32.5,317,2086,Barolo Rocche dei Manzoni 1993 DOCG (Piedmont),23.02796145805018,9.472038541949821
281,30.0,184,1230,House Special Chow Fun,23.02796145805018,6.972038541949821
282,26.2,411,2693,Rhode Island Fried Calamari. Hot Peppers & Garlic,23.02796145805018,3.1720385419498207
283,31.6,412,2701,Sullivan County Foie Gras and Diver Scallop - with sunchoke soup and toasted Marcona almonds,23.02796145805018,8.572038541949823
284,17.2,324,2131,Rib Tips w. Garlic Sauce w. Beef Fried Rice,23.02796145805018,-5.827961458050179
285,31.6,340,2234,PERNOD,23.02796145805018,8.572038541949823
286,20.2,1,8,Hot Chocolate with whipped cream,23.02796145805018,-2.8279614580501793
287,8.6,222,1457,"Cabernet Sauvignon/Merlot, Heges, 1998. (Washington)",23.02796145805018,-14.427961458050179
288,16.7,197,1309,Sweet & Sour Pork & Chicken Mixed,23.02796145805018,-6.327961458050179
289,24.0,278,1834,"Scampi. Shrimp and Garlic with White Wine, Tomatoes and Mushrooms over Linguine",23.02796145805018,0.9720385419498214
290,20.1,187,1246,Entrana GRILLED SKIRT STEAK,23.02796145805018,-2.927961458050177
291,24.3,72,464,Steak au Poivre with pommes frites and spinach,23.02796145805018,1.2720385419498221
292,24.3,155,1035,Ribolita Soup - Tuscan white bean soup,23.02796145805018,1.2720385419498221
293,14.8,213,1396,Beef w. Pepper & Tomatoes,23.02796145805018,-8.227961458050178
294,25.0,250,1646,"Champagne Cocktail: Champagne, Sugar Cube, Bitters",23.02796145805018,1.9720385419498214
295,22.2,280,1848,"DUCK CONFIT, POTTED AND CRISPED WITH A RAGOUT OF TOMATOES, EGGPLANT & FARRO",23.02796145805018,-0.8279614580501793
296,17.0,143,956,Grilled Dry Aged Rib Eye Steak,23.02796145805018,-6.027961458050179
297,29.3,274,1806,"Cabernet Sauvignon, Bodega Weinert, 1995. (Argentina)",23.02796145805018,6.272038541949822
298,27.5,4,29,San Pallegrino,23.02796145805018,4.472038541949821
299,14.6,92,597,Kung Po Shrimp,23.02796145805018,-8.427961458050179
300,25.6,242,1597,"Brandy Alexander: Brandy, Cream, Creme de Cacao",23.02796145805018,2.572038541949823
301,9.5,195,1291,Grilled 1 1/2 lb. Maine Lobster,23.02796145805018,-13.527961458050179
302,16.4,128,861,Rice Pilaf with Orzo,23.02796145805018,-6.62796145805018
303,21.5,85,552,Lobster Chow Mein,23.02796145805018,-1.5279614580501786
304,22.6,360,2364,Calamari Fritti FRIED SQUID,23.02796145805018,-0.42796145805017716
305,22.5,272,1792,"Wraps: W2  Thai Chicken Chopped Lettuce, Shaved Carrots with a Lemongrass Dressing ...6.25",23.02796145805018,-0.5279614580501786
306,20.4,70,453,Fried Chicken Nuggets (12) w. Chicken Fried Rice,23.02796145805018,-2.62796145805018
307,21.0,350,2303,Cheese Danish ...1.60,23.02796145805018,-2.0279614580501786
308,22.4,223,1464,"Fume Blanc, Ferrari-Carano, 1999 (Sonoma)",23.02796145805018,-0.62796145805018
309,33.1,275,1814,"Cabernet, Pedroncelli",23.02796145805018,10.072038541949823
310,26.6,250,1651,"Chardonnay, Riverstone, J. Lohr",23.02796145805018,3.572038541949823
311,18.3,80,518,"Insalata Di Gamberi e Avocado SHRIMP WITH AVOCADO, LEMON, HERBS & DRESSING",23.02796145805018,-4.727961458050178
312,31.1,340,2230,Lobster Steak with Hash-Brown Potatoes: Lemon Brown Butter,23.02796145805018,8.072038541949823
313,32.5,395,2590,Fresh Squeezed OJ or Grapefruit Juice   Small ...1.75  Large ...2.95,23.02796145805018,9.472038541949821
314,27.5,283,1869,Beefeater Gin,23.02796145805018,4.472038541949821
315,17.8,50,319,Fresh Squeezed OJ or Grapefruit Juice   Small ...1.75  Large ...2.95,23.02796145805018,-5.227961458050178
316,22.8,239,1578,Orange Smoked Salmon,23.02796145805018,-0.22796145805017787
317,14.1,360,2362,"Markham 1995, Napa",23.02796145805018,-8.927961458050179
318,30.8,401,2631,Seared Ahi,23.02796145805018,7.772038541949822
319,20.4,345,2268,"Specialty Sandwiches: #9  Honey Glazed Ham:  Mozzarella, Caramelized Onions & Honey Mustard on Eight Grain Ciabatta ... 6.25",23.02796145805018,-2.62796145805018
320,19.8,16,110,Apricots,23.02796145805018,-3.227961458050178
321,29.3,285,1881,"Cabernet Sauvignon-Sangiovese, Firebreak, Shafer, 1997. (Napa Valley)",23.02796145805018,6.272038541949822
322,20.7,308,2030,"Chardonnay, Carneros, Beaulieu",23.02796145805018,-2.3279614580501793
323,26.7,282,1857,Gouden Carolus,23.02796145805018,3.6720385419498207
324,22.9,102,672,"Chenin Blanc, Pine Ridge, 1999 (Napa Valley)",23.02796145805018,-0.12796145805018
325,25.8,197,1310,Fricassee of Asparagus and Morels with a sweet garlic flan,23.02796145805018,2.772038541949822
326,12.5,253,1669,Graves,23.02796145805018,-10.527961458050179
327,24.8,111,746,"Coteaux du Languedoc, Prieure De St-Jean De Babian 1996 (Languedoc)",23.02796145805018,1.7720385419498221
328,21.8,375,2464,Sandeman Don Fino Dry Sherry,23.02796145805018,-1.2279614580501779
329,26.3,421,2766,Red Zinger Iced Herbal Tea,23.02796145805018,3.272038541949822
330,30.8,239,1576,Chicken Finger,23.02796145805018,7.772038541949822
331,34.8,279,1839,654 Kracher #1 Beerenauslese Cuvee 2002,23.02796145805018,11.772038541949819
332,35.4,319,2097,Fresh Grilled Shrimp - with green cabbage and gruyÃƒÂ¨re salad,23.02796145805018,12.37203854194982
333,24.3,97,635,"Filet Mignon, grilled filet of beef tenderloin accompanied by a brandy, shiitake mushroom cream sauce, served with rosemary roasted new potatoes and fresh vegetables",23.02796145805018,1.2720385419498221
334,21.6,90,578,"Gewurztraminer Fieldstone 1996, Sonoma",23.02796145805018,-1.4279614580501772
335,32.0,411,2696,Mussels with Garlic and White Wine,23.02796145805018,8.972038541949821
336,18.0,43,274,Bife Di Churrasco SHELL CHURRASCO [grilled rump],23.02796145805018,-5.027961458050179
337,22.5,364,2385,SAUTEED SPINACH,23.02796145805018,-0.5279614580501786
338,22.3,298,1965,Shrimp w. String Bean,23.02796145805018,-0.7279614580501779
339,21.4,310,2040,Green Tea Ice Cream,23.02796145805018,-1.62796145805018
340,23.7,331,2186,Bar-B-Q Spare Rib Tips,23.02796145805018,0.6720385419498207
341,32.2,249,1639,Mesclun Salad*,23.02796145805018,9.172038541949824
342,19.8,136,908,Bananas,23.02796145805018,-3.227961458050178
343,21.2,287,1900,"Chateau Montelena, 1995, Napa",23.02796145805018,-1.8279614580501793
344,29.0,274,1805,"House Salad. A mix of Romaine and Mesclun with Red Onions, Tomatoes and Cucumbers...choice of Dressing",23.02796145805018,5.972038541949821
345,21.3,206,1356,Unfiltered Apple Juice,23.02796145805018,-1.7279614580501779
346,34.5,338,2222,Steamers with Drawn Butter,23.02796145805018,11.472038541949821
347,34.2,246,1623,Bluefish,23.02796145805018,11.172038541949824
348,26.3,15,103,"Chef Salad, Fresh Roasted Turkey, Ham, Cheese and Egg over Our Crisp Garden Salad ... 5.95",23.02796145805018,3.272038541949822
349,19.0,417,2737,Pacific Coast Sea Bass,23.02796145805018,-4.027961458050179
350,31.8,132,888,STILTON CHEESE & WALNUTS WITH A GLASS OF PORT WINE,23.02796145805018,8.772038541949822
351,25.8,181,1210,"By the bottle: Benziger, Chardonnay, Carneros, USA 1999",23.02796145805018,2.772038541949822
352,24.5,54,348,Field greens vinaigrette,23.02796145805018,1.4720385419498214
353,19.9,295,1947,SOFT SHELL CRAB (in season),23.02796145805018,-3.12796145805018
354,11.7,292,1928,"Gruet, Brut, NV. (New Mexico)",23.02796145805018,-11.32796145805018
355,24.3,335,2207,"Pouilly Fuisse, Bouchard 1996",23.02796145805018,1.2720385419498221
356,35.3,297,1960,Cherrystone Clams. Six on the half shell...with any of the Littleneck garnishes,23.02796145805018,12.272038541949819
357,20.6,390,2553,Hunan Chicken,23.02796145805018,-2.427961458050177
358,25.4,177,1181,"Cabernet Sauvignon, Phiippe Lorraine",23.02796145805018,2.37203854194982
359,36.7,423,2779,"Domaine Carneros, Brut, 1992, Napa",23.02796145805018,13.672038541949824
360,22.3,184,1229,Beef and Mushroom Pappardelle,23.02796145805018,-0.7279614580501779
361,21.7,96,629,"Zinfandel, Clos Du Bois",23.02796145805018,-1.3279614580501793
362,17.2,418,2746,"Sauvignon Blanc Babich, 1997, New Zealand",23.02796145805018,-5.827961458050179
363,22.3,194,1285,"NUITS ST. GEORGE, DOMAINE DE LARLOT, PREMIER CRU 95",23.02796145805018,-0.7279614580501779
364,20.5,100,654,"Apple Fruit Spritzer - Apple juice, club soda & a twist of lime",23.02796145805018,-2.5279614580501786
365,16.0,22,149,"Onion Strings. Thinly sliced, battered and fried",23.02796145805018,-7.027961458050179
366,17.8,188,1255,Chicken w. Snow Pea Pods,23.02796145805018,-5.227961458050178
367,22.1,246,1624,Ice Cream,23.02796145805018,-0.9279614580501772
368,27.3,21,142,"Stags Leap 1995, Napa",23.02796145805018,4.272038541949822
369,20.3,65,416,"Specialty Sandwiches: #4  Roasted Chicken:  Goat Cheese, Basil & Roasted Red Onions with a Rosemary Herb Dressing on Seeded Italian ... 6.25",23.02796145805018,-2.727961458050178
370,34.6,252,1661,Beef w. Broccoli in Garlic Sauce,23.02796145805018,11.572038541949823
371,27.8,384,2520,FILETTI DI SOGLIOLA CON ZUCCHINE E CARCIOFI,23.02796145805018,4.772038541949822
372,12.4,67,429,"Crispy Chicken Wings w. Garlic Sauce, w. Pork Fried Rice",23.02796145805018,-10.627961458050178
373,32.0,226,1485,"Kistler 1996, Sonoma",23.02796145805018,8.972038541949821
374,23.8,368,2419,"Pinot Grigio Benefizium Porer, Alois Lageder, Alto Adige, Italy 1999",23.02796145805018,0.7720385419498221
375,26.3,22,152,"Tuna Burger. Freshly ground Tuna, Chili Paste, Crumbs and Spices",23.02796145805018,3.272038541949822
376,22.5,0,3,"Mango Carnitas Enchiladas, slowly simmered lean pork loin, onions, and spices layered between two blue corn tortillas with mango chutney, salsa, sour cream, and white cheddar cheese smothered with green chile and garnished with sour cream and corn salsa served with pinto beans and Basmati rice",23.02796145805018,-0.5279614580501786
377,20.0,131,877,"Scampi Shrimp and Garlic with White Wine, Tomatoes and Mushrooms over Linguine",23.02796145805018,-3.0279614580501786
378,25.1,200,1326,"Beaujolais Brouilly, Chateau de la Chaize 1996 (Burgundy)",23.02796145805018,2.072038541949823
379,18.9,6,46,"Grilled Vegetables Including Portobellos, Squash, Eggplant & Zucchini with Melted Mozzarella and a Cucumber Dill Dressing served on Seven Grain Health Bread",23.02796145805018,-4.12796145805018
380,21.8,103,680,"Warm asparagus, vinaigrette",23.02796145805018,-1.2279614580501779
381,32.0,220,1448,Cheddar Cheeseburger,23.02796145805018,8.972038541949821
382,9.5,170,1139,"Canoe Ridge, Merlot, Columbia Valley, USA 1997",23.02796145805018,-13.527961458050179
383,19.0,15,108,"LHereu: Cava, Macabeo, Xarel-Lo",23.02796145805018,-4.027961458050179
384,27.6,311,2048,Moet & Chandon Brut Imperial N/V,23.02796145805018,4.572038541949823
385,28.8,194,1288,"CABERNET SAUVIGNON, JORDAN 93",23.02796145805018,5.772038541949822
386,33.9,326,2143,Cappuccino,23.02796145805018,10.87203854194982
387,20.9,422,2774,CAVIAR with Chopped Egg,23.02796145805018,-2.12796145805018
388,17.5,178,1189,Skewered Shrimp,23.02796145805018,-5.527961458050179
389,19.2,391,2565,Kirschwasser,23.02796145805018,-3.8279614580501793
390,13.2,79,508,Duchess potatoes,23.02796145805018,-9.82796145805018
391,8.9,327,2151,"TAOS FARMERS STACK a seasonal harvest of roasted and grilled baby & gourmet vegetables, steamed greens and mashed potatoes with a Madiera mushroom gravy **",23.02796145805018,-14.127961458050178
392,28.9,140,934,"Eyrie Vineyards 1996, Willamette, Oregon",23.02796145805018,5.87203854194982
393,22.4,26,168,"Domaine Chandon, Reserve",23.02796145805018,-0.62796145805018
394,13.3,380,2494,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan",23.02796145805018,-9.727961458050178
395,34.0,373,2454,"FRESH RAINBOW TROUT an 8 oz. boneless rainbow trout grilled and topped with a lemon, herb butter served with steamed Basmati rice and fresh vegetables",23.02796145805018,10.972038541949821
396,21.0,46,290,Smoked Salmon. Thinly sliced...Pumpernickle Toast,23.02796145805018,-2.0279614580501786
397,19.9,30,196,"Jarvis 1994, Napa",23.02796145805018,-3.12796145805018
398,39.7,389,2551,Pacific Coast Sea Bass,23.02796145805018,16.672038541949824
399,23.9,250,1650,salad of soba noodles with marinated vegetables,23.02796145805018,0.87203854194982
400,20.3,235,1545,Apricot Wine w/ soda & fruit garnish,23.02796145805018,-2.727961458050178
401,23.5,258,1699,Sanka,23.02796145805018,0.4720385419498214
402,25.2,71,459,"Margherita Pizza - tomato, mozzarella & basil",23.02796145805018,2.1720385419498207
403,19.3,121,816,Shrimp w. String Bean,23.02796145805018,-3.727961458050178
404,15.3,214,1404,"Coconut Shrimp Jumbo shrimp, battered and dipped in shredded coconut, fried golden brown and served with a Chinese pesto dipping sauce, pineapple chutney, yogurt cucumbers and steamed rice",23.02796145805018,-7.727961458050178
405,22.5,58,371,Smoked Trout Pate with Croutons,23.02796145805018,-0.5279614580501786
406,23.8,303,1999,Low Fat Scones:  Blueberry Ã¢Â€Â¢ Raisin Ã¢Â€Â¢ Cranberry ...1.75,23.02796145805018,0.7720385419498221
407,18.6,342,2247,"Scallop & Beef  Sliced prime filet of beet & round scallops sauteed w. snow pea pods, baby corn, straw mushroom in brown sauce. A real treat!",23.02796145805018,-4.427961458050177
408,27.9,233,1535,"St. Emilion, Chat. Fleur Cardinale, 1995",23.02796145805018,4.87203854194982
409,8.7,123,833,Calvados Busnel VSOP,23.02796145805018,-14.32796145805018
410,25.5,192,1275,"First Class Platter -  half a 1 1/2 lb. lobster, shrimp, assorted smoked salmons, sturgeon with truffle oil and two salads",23.02796145805018,2.4720385419498214
411,23.6,49,311,Roast Pork w. Mixed Veg,23.02796145805018,0.5720385419498228
412,22.9,17,117,"Half 2 lb Maine Lobster shrimp & scallops, accompanied with a selection of any four vegetables from our Antipasto Bar",23.02796145805018,-0.12796145805018
413,18.8,40,258,"Chardonnay, Estancia Estates 1996 (Monterey)",23.02796145805018,-4.227961458050178
414,29.1,20,140,Pot Roast Rabbit with Fennel & Olives,23.02796145805018,6.072038541949823
415,21.0,238,1573,Charles Heidsieck,23.02796145805018,-2.0279614580501786
416,22.3,110,736,Six Smoked Fish Assortment,23.02796145805018,-0.7279614580501779
417,34.2,401,2629,NY Shrimp Cocktail,23.02796145805018,11.172038541949824
418,27.0,73,468,112- Veuve Cliquot Brut N/V,23.02796145805018,3.9720385419498214
419,16.4,6,45,Assorted Smoked Salmon & Shrimp,23.02796145805018,-6.62796145805018
420,25.9,145,971,"PATE EN CROUTE, Lucien Tendret recipe since 1892",23.02796145805018,2.87203854194982
421,16.4,152,1016,"GRILLED, SMOKED PORK TENDERLOIN WITH A SAVORY BACON CORNBREAD STUFFING, CARMELIZED SHALLOT DEMI-GLAZE",23.02796145805018,-6.62796145805018
422,25.2,56,359,New York Sirloin Steak,23.02796145805018,2.1720385419498207
423,18.1,154,1029,"Saint-Romaine, Sous le Chateau, V. Girardin, 1999. (Burgundy)",23.02796145805018,-4.927961458050177
424,22.4,180,1203,Grill Portobello WITH SPINACH & ROAST PEPPER,23.02796145805018,-0.62796145805018
425,28.4,166,1116,1 lb Chilled Lobster,23.02796145805018,5.37203854194982
426,23.2,365,2394,Green Salad,23.02796145805018,0.1720385419498207
427,11.7,290,1921,114- Prosecco Brut N/V Zardetto,23.02796145805018,-11.32796145805018
428,14.1,248,1634,Bean Curd w. Hot Sauce (meat),23.02796145805018,-8.927961458050179
429,23.3,411,2694,Fried Chicken Wings (4) w. Plain Fried Rice,23.02796145805018,0.27203854194982213
430,18.4,215,1409,Caffe,23.02796145805018,-4.62796145805018
431,16.2,31,200,Scrod,23.02796145805018,-6.827961458050179
432,34.3,301,1982,"Pinot Noir Saintsbury Garnet, 1996, Carneros",23.02796145805018,11.272038541949819
433,22.8,415,2721,Fried Shrimp (15) w. Pork Fried Rice,23.02796145805018,-0.22796145805017787
434,25.1,330,2174,Skewered Shrimp,23.02796145805018,2.072038541949823
435,36.5,359,2360,HOT FUDGE NAPOLEON,23.02796145805018,13.472038541949821
436,17.0,366,2400,"Moet et Chandon, Brut, NV (Epernay)",23.02796145805018,-6.027961458050179
437,16.5,99,648,Haricots Verts frais,23.02796145805018,-6.527961458050179
438,14.9,50,314,House Special Mai Fun,23.02796145805018,-8.127961458050178
439,31.9,203,1344,Skewered Shrimp,23.02796145805018,8.87203854194982
440,11.6,123,830,"The Frogs Flight: Foxen Chenin Blanc, Logan Chardonnay, Danzante Pinot Grigio",23.02796145805018,-11.427961458050179
441,19.7,270,1776,"Meritage, Trilogy, Flora Springs, 1997. (Napa Valley)",23.02796145805018,-3.3279614580501793
442,19.7,270,1779,Sesame Chicken,23.02796145805018,-3.3279614580501793
443,17.0,269,1771,"White Meritage, Conundrum, Caymus Vinyards, 1999 (Napa Valley)",23.02796145805018,-6.027961458050179
444,30.8,286,1894,Hine,23.02796145805018,7.772038541949822
445,21.6,160,1068,"Mas de Gourgonnier, N. Cartier, 1997. (Provence)",23.02796145805018,-1.4279614580501772
446,21.7,255,1682,"Fishermans Platter. Shrimp, Clam Fritters, Scallops, Clams & Haddock",23.02796145805018,-1.3279614580501793
447,32.4,287,1895,"Sauvignon Blanc, Duckhorn, 1998, (Napa Valley)",23.02796145805018,9.37203854194982
448,19.3,324,2134,Field greens vinaigrette,23.02796145805018,-3.727961458050178
449,20.2,156,1041,Lemon & Lime Tart,23.02796145805018,-2.8279614580501793
450,23.8,181,1208,Crisp Field Greens Vinaigrette,23.02796145805018,0.7720385419498221
451,18.0,101,665,Kung Po Baby Shrimp,23.02796145805018,-5.027961458050179
452,22.9,196,1303,Margherita Pizza,23.02796145805018,-0.12796145805018
453,33.2,293,1936,Ice Cream Sundae,23.02796145805018,10.172038541949824
454,27.3,336,2210,Wraps: W9  BBQ Chicken SautÃƒÂ©ed Onions & Peppers with a Pico de Gallo Salsa ... 6.25,23.02796145805018,4.272038541949822
