,opening_hours,city,creation_date,data_id,street,email,phone_number,name,address,lat,lon,revenue,cost_of_goods,cost_of_labor_month,fixed_costs_month,cost_of_labor_total,fixed_costs_total
387,08:00-21:00,San Francisco,6/5/17 5:37,112.0,Mcrae Ln - Golden Gate National Recreation Area,taj@gmail.com,0496-945579,Taj,"Mcrae Ln - Golden Gate National Recreation Area, San Francisco",,,89645.7,1890.5249999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
388,12:00-20:00,New York,6/16/17 11:58,137.0,Morningside Dr,rubinstein_club@gmail.com,0495-178975,Rubinstein Club,"Morningside Dr, New York",40.8064255,-73.9591348,33988.5,2609.745,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
389,08:00-21:00,San Francisco,4/12/18 0:38,343.0,San Felipe Ave,battle_creek_sanitarium@yahoo.com,0495-457335,Battle Creek Sanitarium,"San Felipe Ave, San Francisco",37.7314372,-122.4624679,46726.6,4302.525,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
390,08:00-21:00,San Francisco,6/20/17 9:43,141.0,Harper St,hotel_new_weston@yahoo.com,0495-938854,Hotel New Weston,"Harper St, San Francisco",37.740753,-122.42984,99195.7,976.5749999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
391,12:00-20:00,New York,9/12/17 16:04,242.0,W 82nd St,providence_art_club@mail.com,0498-391969,Providence Art Club,"W 82nd St, New York",40.7850879,-73.9769058,32104.03989975,781.5899999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
392,12:00-20:00,New York,10/25/18 20:51,387.0,Harlem River Dr,societa_la_piemontese@inbox.com,0495-910657,Societa La Piemontese,"Harlem River Dr, New York",40.8187778,-73.934348,12603.5,2018.805,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
393,08:00-21:00,New York,12/5/18 14:44,398.0,Albany St,pabst@hotmail.com,0496-275105,Pabst,"Albany St, New York",42.7281062,-73.8542973,28532.7,1995.99,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
394,12:00-20:00,San Francisco,9/2/17 17:42,231.0,Hiliritas Ave,town_hall@mail.com,0496-434000,Town Hall,"Hiliritas Ave, San Francisco",37.7378078,-122.437491,24678.8,1348.62,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
395,12:00-20:00,New York,12/28/17 5:42,307.0,Queens Midtown Tunnel,dr_h_g_sherman@inbox.com,0497-068717,Dr. H. G. Sherman,"Queens Midtown Tunnel, New York",40.7430865,-73.9611197,29927.7,1735.7099999999998,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
396,08:00-21:00,San Francisco,5/7/17 23:14,57.0,Minnesota St,geneva_society_international_society_of_hotel_employees@outlook.com,0494-817642,Geneva Society International Society Of Hotel Employees,"Minnesota St, San Francisco",37.7541051,-122.3898723,101238.09999999999,1962.36,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
397,08:00-21:00,New York,5/15/17 9:47,76.0,Dyer Ave,canadian_pacific_railway_co___ss_alberta@aol.com,0495-668133,Canadian Pacific Railway Co.   S.S. Alberta,"Dyer Ave, New York",40.7540447,-73.9975485,129481.2,1647.165,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
398,12:00-20:00,San Francisco,11/5/17 5:15,278.0,El Polin Loop - Golden Gate National Recreation Area,hotel_statler@mail.com,0494-441699,Hotel Statler,"El Polin Loop - Golden Gate National Recreation Area, San Francisco",,,21564.6,4279.905,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
399,12:00-20:00,New York,4/21/17 1:55,26.0,Barrow St,iturbide_restaurant@outlook.com,0499-616306,Iturbide Restaurant,"Barrow St, New York",40.731851,-74.0050606,39638.799999999996,2198.1749999999997,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
400,08:00-21:00,New York,7/8/17 9:19,165.0,Thompson St,norge_hotel@inbox.com,0495-617859,Norge Hotel,"Thompson St, New York",43.0286674,-78.8763944,108985.6,873.555,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
401,08:00-21:00,San Francisco,3/26/19 15:08,423.0,Freeman Ct,mitre_hotel@outlook.com,0499-584187,Mitre Hotel,"Freeman Ct, San Francisco",37.7936748,-122.4099127,891.7,1150.8149999999998,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
402,12:00-20:00,San Francisco,7/28/17 18:54,186.0,Blanche St,the_guaranty_club@gmail.com,0498-243008,The Guaranty Club,"Blanche St, San Francisco",37.7531951,-122.4292501,30495.7,699.015,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
403,08:00-21:00,New York,8/30/17 4:19,221.0,Convent Ave,hotel_ingleside_motel@aol.com,0498-763590,Hotel Ingleside Motel,"Convent Ave, New York",40.8287321,-73.9424307,130018.79999999999,1327.485,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
404,08:00-21:00,San Francisco,2/13/19 10:05,413.0,Clementina St,waltons_old_homestead_oyster_and_chop_house@hotmail.com,0495-034310,Waltons Old Homestead Oyster And Chop House,"Clementina St, San Francisco",37.7806915,-122.4039359,8339.3,623.475,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
405,08:00-21:00,San Francisco,8/10/18 0:34,370.0,Auburn St,louisville_&_nashville_railroaad___the_pullman_co@mail.com,0497-666392,Louisville & Nashville Railroaad   The Pullman Co.,"Auburn St, San Francisco",37.7953744,-122.4123656,34642.2,943.0349999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
406,08:00-21:00,San Francisco,9/17/17 3:11,246.0,Yerba Buena Dr,barkers_restaurant_and_lunch_room@aol.com,0496-818071,Barkers Restaurant and Lunch Room,"Yerba Buena Dr, San Francisco",37.8101324,-122.3679339,84084.3,466.93499999999995,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
407,08:00-21:00,San Francisco,8/18/17 15:07,209.0,Drake St,brooklyn_daily_eagle_staff@mail.com,0495-413294,Brooklyn Daily Eagle Staff,"Drake St, San Francisco",37.7081634,-122.4349721,81715.2,879.75,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
408,12:00-20:00,San Francisco,5/7/17 23:03,56.0,Jason Ct,saratogy_racing_association@outlook.com,0494-179301,Saratogy Racing Association,"Jason Ct, San Francisco",37.7963871,-122.4074233,37589.9,557.2199999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
409,08:00-21:00,San Francisco,7/10/17 11:42,167.0,Folsom St,florida_postmasters_association@gmail.com,0499-468400,Florida Postmasters Association,"Folsom St, San Francisco",37.78683135,-122.39568015971261,96553.2,548.4,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
410,12:00-20:00,San Francisco,6/2/17 23:17,110.0,Cosmo Pl,hardware_and_metal_trades@mail.com,0497-381236,Hardware And Metal Trades,"Cosmo Pl, San Francisco",37.7880693,-122.4125256,31160.4,1479.5849999999998,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
411,08:00-21:00,New York,4/14/17 1:04,17.0,W 163rd St,junket_club@gmail.com,0497-162179,Junket Club,"W 163rd St, New York",40.8358804,-73.9378384,129021.4,1226.97,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
412,08:00-21:00,New York,10/22/17 23:32,274.0,E 132nd St,metlife_building@yahoo.com,0499-503020,MetLife Building,"E 132nd St, New York",40.8094561,-73.935711,103659.1,842.4599999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
413,12:00-20:00,New York,8/31/17 8:29,225.0,E 81st St,town_and_country@mail.com,0496-293959,Town And Country,"E 81st St, New York",40.6410349,-73.9181361,32973.4,1250.8949999999998,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
414,08:00-21:00,San Francisco,8/15/17 2:20,203.0,C St,brevoort_house@aol.com,0498-994926,Brevoort House,"C St, San Francisco",37.72493,-122.362581,85366.7,772.185,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
415,12:00-20:00,New York,2/18/19 7:11,415.0,Duke Ellington Blvd,le_vert_galant@hotmail.com,0494-695923,Le Vert Galant,"Duke Ellington Blvd, New York",40.8012291,-73.967607,3256.9,488.53499999999997,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
416,12:00-20:00,New York,4/9/17 2:10,9.0,Cherry St,del_coronada_hotel@yahoo.com,0499-572241,Del Coronada Hotel,"Cherry St, New York",40.7122675,-73.9799454,44230.4,785.25,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
417,12:00-20:00,New York,6/8/17 13:23,116.0,Cliff St,leones@yahoo.com,0495-793323,Leones,"Cliff St, New York",43.1235193,-79.0548197,35854.0,517.47,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
418,08:00-21:00,San Francisco,2/7/18 3:44,319.0,Freelon St,penn_stroud_hotel@mail.com,0498-638390,Penn Stroud Hotel,"Freelon St, San Francisco",37.778425,-122.3974833,63249.1,167.00999999999996,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
419,12:00-20:00,San Francisco,6/10/17 1:07,118.0,Belvedere St,dramaten_restaurangen@inbox.com,0494-988561,Dramaten Restaurangen,"Belvedere St, San Francisco",37.7626987,-122.4479936,24634.1,93.14999999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
420,08:00-21:00,New York,7/2/17 19:11,158.0,W 143rd St,the_radisson_hotels@inbox.com,0494-801377,The Radisson Hotels,"W 143rd St, New York",40.8179469,-73.9343501,127035.90000000001,219.795,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
421,08:00-21:00,New York,1/11/18 22:36,311.0,Reade St,west_side_club@inbox.com,0495-442023,West Side Club,"Reade St, New York",40.7159737,-74.0087202,82783.9,120.13499999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
422,08:00-21:00,New York,5/15/18 4:06,348.0,Washington Square W,kemms_cafe_and_restaurant@inbox.com,0495-953773,Kemms Cafe and Restaurant,"Washington Square W, New York",40.7316274,-73.9991063,65944.40000000001,115.365,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
423,12:00-20:00,San Francisco,4/24/17 1:04,32.0,Loyola Terrace,national_association_of_photo_engravers@mail.com,0497-606847,National Association Of Photo Engravers,"Loyola Terrace, San Francisco",37.7755881,-122.4488918,29223.300000000003,133.755,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
424,12:00-20:00,New York,6/14/17 11:14,129.0,W 60th St,hotel_worthy@aol.com,0498-745816,Hotel Worthy,"W 60th St, New York",40.7706309,-73.9861926,40853.5,9.719999999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
total_PNL,,,,,,,,,,,,,,,,,
